id,lang,split,tweet,soft_label,hard_label
100778,es,TRAIN_ES,"Defeated peacefully, at the polls, they seek to destabilize. They urge to prevent the transformation of Mexico, they urge to recover power and their privileges. They do not respect the rules or the times of democracy. With cyberbullying they try to silence us.#NiPerdonNiOlvido HTTPURL","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100779,es,TRAIN_ES,"We share the ""Guide for the detection and first response to situations of Cyberbullying in adolescents and young people, for health professionals"", prepared by @USER. Download the guide at the following link: ___htpurl___ ___htpurl___","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100780,es,TRAIN_ES,"After two years of work, it is a pleasure to share a new #eBook: Comprehensive Prevention of #cyberbullying and other risks and violence online 👨💻👩💻. A practical publication for educators and families. Download it for free and share it! 🔗👉 ___htpurl___ ___htpurl___","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100781,es,TRAIN_ES,"@USER Blue-haired non-binary multiracial elves and dwarves despite not being human beings and created by Tolkenian gods, and Ents that despite being plant people were cisgender in the books 🤔🌳 ___htpurl___","{'NO': 0.5, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
100782,es,TRAIN_ES,"White male, cisgender and liberal, imagine HAHAHAHA HTTPURL","{'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.16666666666666602}",
100783,es,TRAIN_ES,"@USER Ps yes poor cisgender straights who are SO discriminated against, they can't say their retrograde blowjobs","{'NO': 0.5, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.0}",
100784,es,TRAIN_ES,Today more than ever I am so proud that I am not a male cisgender heterosexual white person,"{'NO': 0.5, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.0}",
100785,es,TRAIN_ES,"Male approval... what?, if you find that I'm my wallpaper?, weee I'm my IDOL. I'm just going to be asking for approval from a cisgender man ___htpurl___","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100786,es,TRAIN_ES,The company believes that cultural capitalism only affects cisgender womenXD,"{'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.33333333333333304, 'NO': 0.33333333333333304, 'REPORTED': 0.16666666666666602}",
100787,es,TRAIN_ES,"Another week, another funa from the Cisgender rabble for a trans activist Also, you shouldn't talk about whether or not something is discrimination if you're not the one who lives it haha","{'REPORTED': 0.33333333333333304, 'NO': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.33333333333333304}",
100788,es,TRAIN_ES,Wanting Jason Griffith's voice isn't very cisgender of you AAAA I HATE YOU,"{'NO': 0.16666666666666602, 'DIRECT': 0.833333333333333, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
100789,es,TRAIN_ES,"@USER @USER @USER Poor thing, we cisgender straight white men forced him to.","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100790,es,TRAIN_ES,LET'S SEE DUMB COCKS IT'S NOT SO DIFFICULT CISGENDER IN YOUR CASE IS BEING A MAN AND STRAIGHT BECAUSE YOU LIKE WOMEN READY,"{'NO': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0}",
100791,es,TRAIN_ES,"@USER @USER Let's see, easier Cisgender, is that when you were born the doctor saw your penis and said, this is a boy, and they put you in the family book, when you were older you said, well, yes, I am a boy. Since your assigned gender matches your real gender, you are cis.+","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100792,es,TRAIN_ES,"I admire you @USER but being offended by being called cisgender seems to me as absurd as saying that classism exists ""in reverse"". We speak from privilege. ___htpurl___","{'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.6666666666666661, 'REPORTED': 0.0}",NO
100793,es,TRAIN_ES,A trans woman is a despicable @USER woman wanting to invalidate a person from the privileged position of being cisgender. ___htpurl___,"{'REPORTED': 0.16666666666666602, 'NO': 0.5, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602}",
100794,es,TRAIN_ES,"In the 2021 update of the DLE, the RAE has included words such as ""pansexuality"" and ""cisgender"". There are very novel words and very acceptable modifications of meanings. This is what happens when the director of the dictionary is a philologist and not a lawyer like the director of the RAE","{'DIRECT': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.16666666666666602, 'REPORTED': 0.0}",DIRECT
100795,es,TRAIN_ES,"@USER Nothing more stupid than transsexuality ""explained"" by cisgender people.","{'NO': 0.6666666666666661, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
100796,es,TRAIN_ES,It's really cool when as queer men we reconcile with our femininity and live it and express it. It gets dlv when we condemn masculinity itself because masculinity is not exclusive to cisgender men to begin with.,"{'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.833333333333333, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100797,es,TRAIN_ES,"@USER @USER @USER what I do not understand as a valid term such as ""cisgender"" is made a pejorative, but ""cuiro"" is all good, excluding trans radical feminism and other feminisms are not authorities on science and branches of human knowledge HTTPURL","{'JUDGEMENTAL': 0.5, 'NO': 0.5, 'DIRECT': 0.0, 'REPORTED': 0.0}",
100798,es,TRAIN_ES,"@USER @USER The concept of gender in people is a Genetic concept based on individual chromosomes, XX for women and XY for men, genetic inheritance that provides different characteristics between men and women, so ""cisgender"" is not has base.","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100799,es,TRAIN_ES,how cute What freaks me out is that he understands cisgender. ___htpurl___,"{'DIRECT': 0.5, 'NO': 0.5, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",
100800,es,TRAIN_ES,"@USER @USER Nothing is taken away from cisgender and straight women, nor do we bat an eyelash when we understand the amount of difficulties that LGBTI people experience and face, which is not to say that we have to agree with absolutely everything that ell@USER say","{'NO': 0.5, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0}",
100801,es,TRAIN_ES,Lourenzá organizes co-education workshops for the students of CEIP Juan Rey ___htpurl___,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100802,es,TRAIN_ES,@USER Families don't say anything to our trans children. They express themselves by saying I am a boy/girl. Enough manipulation! Families with trans children are feminists and we are for coeducation. But we are going to fight for a better future for them! #leytransya,"{'NO': 0.6000000000000001, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.2, 'DIRECT': 0.0}",
100803,es,TRAIN_ES,"They have given me a job on coeducation and sexual diversity, I take it out with the tip of my pussy, teacher, I am cake🤏🕶️😎🏳️‍🌈 📈","{'DIRECT': 0.5, 'NO': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",DIRECT
100804,es,TRAIN_ES,"#online conference ""The challenges of the #coeducational school"", by Dr. Marina Subirats, within the framework of the #postgraduate University Specialist / or in coeducation of the @USER.🗓 12/13/2021⏰ 16:00 - 18 :00h📝Info and registration: HTTPURL","{'NO': 0.833333333333333, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
100805,es,TRAIN_ES,"@USER @USER @USER @USER They think they are pioneers in something, it's pathetic. I approved the opos in 1984 and coeducation with students and families was already being worked on then. We have gone backwards, while Equality promotes sexism with the trans Consumption makes a show. Maximum inconsistency.","{'NO': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.16666666666666602}",
100806,es,TRAIN_ES,"Today we propose to learn about equality in an entertaining and fun way with IGUALA-T, an interactive game in the form of an App, intended for secondary school adolescents in Andalusia and part of the preventive strategy against sexist violence. Will you join?👉 ___hpurl___","{'REPORTED': 0.16666666666666602, 'NO': 0.833333333333333, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
100807,es,TRAIN_ES,"There is no protocol for the detection of sexist behavior, it does not interest us excessively and we make coeducation plans that go through the lining of our noses, but if there were, this protocol would fall within everything that is wrong!","{'JUDGEMENTAL': 0.6666666666666661, 'NO': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",JUDGEMENTAL
100808,es,TRAIN_ES,We remind you that the period to participate in our Messages for Equality Contest is still open. Great prizes await you. We look forward to your work! Bases on our website ___htpurl___ #plandeigualdad #coeducación #escuelapública #concurso #participa ___htpurl___,"{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100809,es,TRAIN_ES,"@USER Cloister there is usually once every month and a half. There is always training, courses are sometimes held every semester, or for the entire course. Last year we did one on coeducation that also took 4 Saturdays. This year we participated in an Erasmus project.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100810,es,TRAIN_ES,"🟢📺 ""Voltaire High"", series of 8 episodes.👉 At the Voltaire institute, for the first time, girls and boys will attend class together. This first year of coeducation is full of surprises, both for teachers and students. 🗓 Premiere on September 10!! ___htpurl___","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100811,es,TRAIN_ES,"""From the age of six, girls tend to think that they are hard-working, but less brilliant than their peers, an opinion influenced by #gender stereotypes"" #coeducacion ___hpurl___","{'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.6666666666666661, 'NO': 0.0}",JUDGEMENTAL
100812,es,TRAIN_ES,"@USER Meanwhile, in the classrooms, the efforts and funds that were previously allocated to coeducation and detecting sexist violence go to transactivism, which spreads sexist and anti-scientific messages such as that there are blue and pink brains, and wrong bodies to hormonal and mutilate.","{'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.33333333333333304, 'NO': 0.33333333333333304, 'REPORTED': 0.16666666666666602}",
100813,es,TRAIN_ES,"🎓 #Course | 'Coeducation: practicing equality', from the #School of Animation. 🗓 From February 22 to March 10. ⏰ Tuesday and Thursday from 5:00 p.m. to 9:00 p.m.📍 In person.📝 Registration 👉 ___htpurl___ #JuventudMadrid @USER ___htpurl___","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100814,es,TRAIN_ES,PRIMARY: COEDUCATION The #coeducation workshops of the Equality Area of ​​the Utrera City Council begin at school. In the photo we see one of them in the 1B class of Primary. #SafaUtrera #FamiliaJaneriana #igualdad HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100815,es,TRAIN_ES,#Podcast Listen to the interview with @USER @USER today at @USER Bahía de Cádiz -&gt;@USER @USER @USER HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100816,es,TRAIN_ES,Congratulations to the colleagues of @USER for their outreach work to promote Coeducation in schools. This article is a must read for all education professionals 👌 HTTPURL,"{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100817,es,TRAIN_ES,"When the coeducation and gender equality course that you are taking includes pansexuality and separates the Q from the LGTBIQ+ collective, you know that someone is not doing their job well.","{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100818,es,TRAIN_ES,"The registration period for the improvement course ""Coeducation: Gender equality in education through play and creativity"" is open. Registration until January 31 at the following link: ___htpurl___ ___htpurl___","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100819,es,TRAIN_ES,"The @USER teaches a very interesting course on Coeducation, cheer up and spread please ___hpurl___","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100820,es,TRAIN_ES,"🗓️ October 25-26, 2021 is our II Andalusian Coeducation Congress in #Málaga. Save the date!#Coeducation👉 Web congress: ___htpurl___👉 Registration: ___htpurl___@USER ___htpurl___","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100821,es,TRAIN_ES,"@USER Sofy help me understand how a woman who suffered sexual violence and Afro, can integrate and run for the new liberalism.","{'JUDGEMENTAL': 0.5, 'DIRECT': 0.33333333333333304, 'NO': 0.16666666666666602, 'REPORTED': 0.0}",JUDGEMENTAL
100822,es,TRAIN_ES,I refuse to live in the ordinary world as an ordinary woman. ✨,"{'DIRECT': 0.33333333333333304, 'NO': 0.33333333333333304, 'REPORTED': 0.33333333333333304, 'JUDGEMENTAL': 0.0}",
100823,es,TRAIN_ES,"@USER Every time I remember that this type of content exists on twitch, it makes me want to be born as a woman to do the exact same thing XD","{'DIRECT': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.0}",DIRECT
100824,es,TRAIN_ES,They ended me over the phone after a 5-day ghosting and when he saw my face he told me that he didn't love me as a woman. I suppose it was a stick or what do I know ___htpurl___,"{'REPORTED': 0.33333333333333304, 'NO': 0.6666666666666661, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
100825,es,TRAIN_ES,"@USER @USER @USER @USER @USER @USER @USER Yes, but in an event organized by adults, as a responsible adult you have to say no precisely because she is a minor and is violated in many aspects and does not know the consequences as an adult pregnant woman IF they knows","{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0}",NO
100826,es,TRAIN_ES,"@USER As a woman like you who shows that what you have inside your skull is the same as your music, you venture to criticize a man who has shown that he has much more in his head than you. You are good people from a stratum which he now denies. Educate yourself first although I doubt it","{'NO': 0.16666666666666602, 'DIRECT': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",DIRECT
100827,es,TRAIN_ES,"It is indeterminate or indifferent who can incur in the commission of this type of crime and, in addition, the victims are classified as a Woman, an Adolescent and a Girl, which is logical, given that individuals and gangs that do not constitute a Group of","{'NO': 0.5, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",
100828,es,TRAIN_ES,"I refuse to live in the ordinary world as an ordinary woman. To establish ordinary relationships. I need the ecstasy. I am neurotic, in the sense that I live in my world. I will not adapt to my world. I adapt to myself.Anaïs Nin ___htpurl___","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100829,es,TRAIN_ES,"@USER That photograph says more than a thousand words, the back of her, she happy commanding and politically manipulating a human being who lacked streets, lacked a neighborhood, it is incredible how a woman can tear apart and shatter a political career, wise AMLO","{'DIRECT': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.0, 'REPORTED': 0.0}",DIRECT
100830,es,TRAIN_ES,"@USER @USER Work to be remembered as a hardworking woman and good administrator, correct, and true revolutionary, and work to please those most in need, not for the elites, as those who have passed through that governorship have done","{'DIRECT': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.16666666666666602, 'NO': 0.0}",DIRECT
100831,es,TRAIN_ES,"I don't forget how a woman crushes her children, I don't forget presenters acting as judges and prosecutors, I don't forget how they exposed the sentence of a minor on TV, I don't forget the harassment and lynching of FLORES MORENO!! No to harassment‼📛#LaMareaNoOlvida ___htpurl___","{'NO': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.0}",
100832,es,TRAIN_ES,When I was 23 weeks I already felt my baby. She moved and responded to stimuli and not to mention how her heart beat 😍 How can they say that there is no life in the 24 weeks of gestation? I don't understand how a woman after feeling her 24-week-old baby decides to kill him.,"{'NO': 0.5, 'DIRECT': 0.5, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",
100833,es,TRAIN_ES,"I just remembered the love plot between Cal and Jackson and I realized that: Jackson is canonically bisexual because he was in love with a person nb. Yes, at first he thinks he sees her as a woman, but later he accepts that it would be a queer relationship. They are dating few heteros there.","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100834,es,TRAIN_ES,"@USER Don't worry, they say that she appears as a very beautiful woman.","{'NO': 0.6666666666666661, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100835,es,TRAIN_ES,"How a woman member of the Church of Jesus Christ could go to prison? The truth is that like all people in the world, Latter-day Saints can also make mistakes but we also learn from our mistakes and failures and a clear example that...","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
